no.,Shipment Invoice No.,HVDC CODE,HVDC CODE 1,HVDC CODE 2,HVDC CODE 3,HVDC CODE 4,HVDC CODE 5,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,stack status,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL Warehouse,DSV Indoor,DSV Al Markaz,DSV Outdoor,Hauler Indoor,DSV MZP,MOSB,Shifting,MIR,SHU,DAS,AGI,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location_Temp,Status_Location,Status_Location_DSV Indoor_DSV Al Markaz,Status_Location_DSV Al Markaz,Status_Location_DSV Indoor,Status_Location_Date,Status_Location_Date_Year,Status_Location_Date_Month,Status_Storage,wh_handling_legacy,site handling,total handling,minus,final handling,SQM,stack status2,Status_Location_YearMonth,Vendor,Source_File,AAA Storage,No.,Local,SERIAL NO.,PO. No,Bill of Lading,DSV MZD,JDN MZD,Stack_Status,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location,입고일자
3375.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,DAS,EQ-058,208591,1,Outdoor,"INSULATOR for Singlepole DSC STA 72,5 kV",68.0,32.0,45.0,0.098,10.0,30.0,Stackable 1 tier,1.0,85353090,EUR,10018.83,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-12,,,2025-01-18,,,,2025-01-25,,1.0,1.0,site,DAS,DAS,,,,2025-01-25,2025.0,1.0,site,2,1,3,-1,2,0.2176,1.0,2025-01-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
3376.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,DAS,EQ-058,208593,1,Outdoor,ROTARY STACK for Singlepole DSC SPOL2T 550 kV 3150 A,413.0,70.0,50.0,1.446,329.0,470.0,Stackable 1 tier,1.0,85353090,EUR,10018.83,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-12,,,2025-01-27,,,,2025-02-06,,1.0,1.0,site,DAS,DAS,,,,2025-02-06,2025.0,2.0,site,2,1,3,-1,2,2.891,1.0,2025-02-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
3377.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,DAS,EQ-058,208594,1,Outdoor,ROTARY STACK for Singlepole DSC SPOLT 550 kV 3150 A,413.0,70.0,50.0,1.446,329.0,470.0,Stackable 1 tier,1.0,85353090,EUR,10018.83,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-12,,,2025-01-27,,,,2025-02-06,,1.0,1.0,site,DAS,DAS,,,,2025-02-06,2025.0,2.0,site,2,1,3,-1,2,2.891,1.0,2025-02-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
3378.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,DAS,EQ-058,208595,1,Outdoor,ROTARY STACK for Singlepole DSC SPOL 550 kV 3150 A,413.0,70.0,50.0,1.446,329.0,470.0,Stackable 1 tier,1.0,85353090,EUR,10018.83,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-12,,,2025-01-27,,,,2025-02-06,,1.0,1.0,site,DAS,DAS,,,,2025-02-06,2025.0,2.0,site,2,1,3,-1,2,2.891,1.0,2025-02-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
3379.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,DAS,EQ-058,208596,1,Outdoor,ROTARY STACK for Singlepole DSC SPOLT 550 kV 3150 A,413.0,40.0,50.0,0.826,147.0,245.0,Stackable 1 tier,1.0,85353090,EUR,10018.83,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-12,,,2025-01-27,,,,2025-02-06,,1.0,1.0,site,DAS,DAS,,,,2025-02-06,2025.0,2.0,site,2,1,3,-1,2,1.652,1.0,2025-02-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
3380.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,DAS,EQ-058,208598,1,Outdoor,"ROTARY STACK for Singlepole DSC S3FT 72,5 kV 2500 A",110.0,78.0,40.0,0.343,10.0,55.0,Stackable 1 tier,1.0,85353090,EUR,10018.83,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-12,,,2025-01-27,,,,2025-02-06,,1.0,1.0,site,DAS,DAS,,,,2025-02-06,2025.0,2.0,site,2,1,3,-1,2,0.858,1.0,2025-02-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
3381.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,DAS,EQ-058,208599,1,Outdoor,"ROTARY STACK for Singlepole DSC S3F 72,5 kV 2500 A",110.0,62.0,40.0,0.273,7.0,45.0,Stackable 1 tier,1.0,85353090,EUR,10018.83,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-12,,,2025-01-27,,,,2025-02-06,,1.0,1.0,site,DAS,DAS,,,,2025-02-06,2025.0,2.0,site,2,1,3,-1,2,0.682,1.0,2025-02-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
3382.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365560,1,Outdoor,n°2 Singlepole DSC SPOL2T 550 kV 3150 A,370.0,170.0,200.0,12.58,938.0,1320.0,Not stackable,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-11,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,6.29,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
3383.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365561,1,Outdoor,n°2 Singlepole DSC SPOL2T 550 kV 3150 A,370.0,170.0,200.0,12.58,938.0,1320.0,Not stackable,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-11,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,6.29,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
3384.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365562,1,Outdoor,STRUCTURE+SUPPORT+SHAFT for Singlepole DSC SPOL2T 550 kV 3150 A,365.0,112.0,170.0,6.95,1222.0,1350.0,Not stackable,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-11,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,4.088,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
3385.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365563,1,Outdoor,STRUCTURE+SUPPORT+SHAFT for Singlepole DSC SPOL2T 550 kV 3150 A,365.0,112.0,170.0,6.95,1222.0,1350.0,Not stackable,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-11,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,4.088,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
3386.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365564,1,Indoor,OP. MECHANISM forSinglepole DSC SPOL2T 550 kV 3150 A,190.0,130.0,200.0,4.94,808.0,995.0,Not stackable,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-11,,,,,,,,,,,1.0,,warehouse,DSV Indoor,DSV Indoor,DSV Indoor,,DSV Indoor,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,2.47,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Indoor,
3387.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365565,1,Outdoor,n°4 Singlepole DSC STB 550 kV,190.0,130.0,140.0,3.458,385.0,540.0,Stackable 1 tier,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-11,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,2.47,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
3388.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365566,1,Outdoor,SHAFT & MOBILE ARM for Singlepole DSC STB 550 kV,355.0,40.0,65.0,0.923,162.0,260.0,Not stackable,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-11,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,1.42,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
3389.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365567,1,Indoor,OP. MECHANISM for Singlepole DSC STB 550 kV,130.0,70.0,200.0,1.82,269.0,374.0,Not stackable,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-11,,,,,,,,,,,1.0,,warehouse,DSV Indoor,DSV Indoor,DSV Indoor,,DSV Indoor,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,0.91,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Indoor,
3390.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365573,1,Outdoor,INSULATOR for Singlepole DSC SPOL2T 550 kV 3150 A,348.0,80.0,90.0,2.506,931.0,1165.0,Not stackable,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-11,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,2.784,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
3391.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365574,1,Outdoor,INSULATOR for Singlepole DSC SPOL2T 550 kV 3150 A,348.0,80.0,90.0,2.506,931.0,1165.0,Not stackable,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-11,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,2.784,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
3392.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365575,1,Outdoor,INSULATOR for Singlepole DSC STB 550 kV,348.0,80.0,90.0,2.506,931.0,1165.0,Stackable 1 tier,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-11,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,2.784,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
3393.0,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,HVDC,ADOPT,HE,192,,AGI,EQ-058,365578,1,Outdoor,ROTARY STACK for Singlepole DSC SPOL2T 550 kV 3150 A,348.0,70.0,80.0,1.949,530.0,740.0,Stackable 1 tier,1.0,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,2024-10-11,,,,,,,,,1.0,,warehouse,DSV Outdoor,DSV Outdoor,,,,2024-10-11,2024.0,10.0,warehouse,1,0,1,-1,0,2.436,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Outdoor,
3394.0,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,HVDC,ADOPT,HE,195,,SHU,EQ-058,191127,1,Indoor,OP. MECHANISM for Singlepole DSC STB 550 kV,190.0,70.0,200.0,2.66,416.0,541.0,Not stackable,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,2025-04-03,,,1.0,1.0,site,SHU,SHU,,,,2025-04-03,2025.0,4.0,site,1,1,2,0,2,1.33,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,SHU,2025-04-03
3395.0,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,HVDC,ADOPT,HE,195,,SHU,EQ-058,191130,1,Indoor,OP. MECHANISM for Singlepole DSC SPOL2T 550 kV 3150 A,190.0,70.0,200.0,2.66,416.0,541.0,Not stackable,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,2025-04-03,,,1.0,1.0,site,SHU,SHU,,,,2025-04-03,2025.0,4.0,site,1,1,2,0,2,1.33,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,SHU,2025-04-03
3396.0,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,HVDC,ADOPT,HE,195,,SHU,EQ-058,191133,1,Indoor,OP. MECHANISM for Singlepole DSC STB 550 kV,130.0,70.0,110.0,1.001,117.0,183.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,2025-04-03,,,1.0,1.0,site,SHU,SHU,,,,2025-04-03,2025.0,4.0,site,1,1,2,0,2,0.91,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,SHU,2025-04-03
3397.0,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,HVDC,ADOPT,HE,195,,SHU,EQ-058,191136,1,Indoor,"OP. MECHANISM for Singlepole DSC STA 72,5 kV",130.0,70.0,110.0,1.001,117.0,183.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,2025-04-03,,,1.0,1.0,site,SHU,SHU,,,,2025-04-03,2025.0,4.0,site,1,1,2,0,2,0.91,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,SHU,2025-04-03
3398.0,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,HVDC,ADOPT,HE,195,,SHU,EQ-058,191139,1,Indoor,"OP. MECHANISM for Singlepole DSC STA 72,5 kV",130.0,70.0,110.0,1.001,117.0,183.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,2025-04-03,,,1.0,1.0,site,SHU,SHU,,,,2025-04-03,2025.0,4.0,site,1,1,2,0,2,0.91,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,SHU,2025-04-03
3399.0,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,HVDC,ADOPT,HE,195,,SHU,EQ-058,191142,1,Indoor,OP. MECHANISM for Singlepole DSC SPOL 550 kV 3150 A,130.0,70.0,110.0,1.001,117.0,183.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,2025-04-03,,,1.0,1.0,site,SHU,SHU,,,,2025-04-03,2025.0,4.0,site,1,1,2,0,2,0.91,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,SHU,2025-04-03
3400.0,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,HVDC,ADOPT,HE,195,,SHU,EQ-058,191145,1,Indoor,"OP. MECHANISM for Singlepole DSC S3F 72,5 kV 2500 A",190.0,70.0,200.0,2.66,299.0,424.0,Not stackable,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,2025-04-03,,,1.0,1.0,site,SHU,SHU,,,,2025-04-03,2025.0,4.0,site,1,1,2,0,2,1.33,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,SHU,2025-04-03
3401.0,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,HVDC,ADOPT,HE,195,,SHU,EQ-058,191148,1,Indoor,"OP. MECHANISM for Singlepole DSC S3FT 72,5 kV 2500 A",130.0,130.0,200.0,3.38,460.0,606.0,Not stackable,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,2025-04-03,,,1.0,1.0,site,SHU,SHU,,,,2025-04-03,2025.0,4.0,site,1,1,2,0,2,1.69,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,SHU,2025-04-03
3402.0,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,HVDC,ADOPT,HE,195,,SHU,EQ-058,191151,1,Indoor,OP. MECHANISM for Singlepole DSC SPOLT 550 kV 3150 A,130.0,70.0,110.0,1.001,117.0,183.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,2025-04-03,,,1.0,1.0,site,SHU,SHU,,,,2025-04-03,2025.0,4.0,site,1,1,2,0,2,0.91,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,SHU,2025-04-03
3403.0,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,HVDC,ADOPT,HE,195,,SHU,EQ-058,191154,1,Indoor,OP. MECHANISM for Singlepole DSC SPOLT 550 kV 3150 A,130.0,70.0,200.0,1.82,272.0,377.0,Not stackable,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,2025-04-03,,,1.0,1.0,site,SHU,SHU,,,,2025-04-03,2025.0,4.0,site,1,1,2,0,2,0.91,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,SHU,2025-04-03
3404.0,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,HVDC,ADOPT,HE,195,,SHU,EQ-058,191156,1,Indoor,OP. MECHANISM for Singlepole DSC STAV 550 kV,190.0,130.0,200.0,4.94,820.0,1007.0,Not stackable,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,2025-04-03,,,1.0,1.0,site,SHU,SHU,,,,2025-04-03,2025.0,4.0,site,1,1,2,0,2,2.47,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,SHU,2025-04-03
3405.0,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,HVDC,ADOPT,HE,194,,SHU,EQ-058,191125,1,Outdoor,n°6 Singlepole DSC STB 550 kV,190.0,130.0,160.0,3.952,605.0,770.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,2024-10-16,,,,1.0,site,SHU,SHU,,,,2024-10-16,2024.0,10.0,site,0,1,1,1,2,2.47,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-10-16
3406.0,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,HVDC,ADOPT,HE,194,,SHU,EQ-058,191126,1,Outdoor,SHAFT & MOBILE ARM for Singlepole DSC STB 550 kV,320.0,45.0,70.0,1.008,278.0,380.0,Not stackable,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,2024-10-17,,,,1.0,site,SHU,SHU,,,,2024-10-17,2024.0,10.0,site,0,1,1,1,2,1.44,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-10-17
3407.0,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,HVDC,ADOPT,HE,194,,SHU,EQ-058,191128,1,Outdoor,n°2 Singlepole DSC SPOL2T 550 kV 3150 A,350.0,220.0,200.0,15.4,897.0,1330.0,Not stackable,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,2024-10-16,,,,1.0,site,SHU,SHU,,,,2024-10-16,2024.0,10.0,site,0,1,1,1,2,7.7,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-10-16
3408.0,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,HVDC,ADOPT,HE,194,,SHU,EQ-058,191129,1,Outdoor,STRUCTURE+SUPPORT+SHAFT for Singlepole DSC SPOL2T 550 kV 3150 A,395.0,112.0,170.0,7.5208,1202.0,1330.0,Not stackable,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,2024-10-17,,,,1.0,site,SHU,SHU,,,,2024-10-17,2024.0,10.0,site,0,1,1,1,2,4.424,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-10-17
3409.0,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,HVDC,ADOPT,HE,194,,SHU,EQ-058,191131,1,Outdoor,n°2 Singlepole DSC STB 550 kV,140.0,100.0,130.0,1.82,199.0,300.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,2024-10-17,,,,1.0,site,SHU,SHU,,,,2024-10-17,2024.0,10.0,site,0,1,1,1,2,1.4,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-10-17
3410.0,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,HVDC,ADOPT,HE,194,,SHU,EQ-058,191132,1,Outdoor,SHAFT & MOBILE ARM for Singlepole DSC STB 550 kV,415.0,40.0,50.0,0.83,258.0,350.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,2024-10-16,,,,1.0,site,SHU,SHU,,,,2024-10-16,2024.0,10.0,site,0,1,1,1,2,1.66,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-10-16
3411.0,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,HVDC,ADOPT,HE,194,,SHU,EQ-058,191134,1,Outdoor,"n°2 Singlepole DSC STA 72,5 kV",110.0,90.0,100.0,0.99,246.0,310.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,2024-10-17,,,,1.0,site,SHU,SHU,,,,2024-10-17,2024.0,10.0,site,0,1,1,1,2,0.99,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-10-17
3412.0,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,HVDC,ADOPT,HE,194,,SHU,EQ-058,191135,1,Outdoor,"SHAFT for Singlepole DSC STA 72,5 kV",211.0,22.0,27.0,0.125334,197.0,220.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,2024-10-17,,,,1.0,site,SHU,SHU,,,,2024-10-17,2024.0,10.0,site,0,1,1,1,2,0.4642,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-10-17
3413.0,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,HVDC,ADOPT,HE,194,,SHU,EQ-058,191137,1,Outdoor,"n°2 Singlepole DSC STA 72,5 kV",110.0,90.0,100.0,0.99,246.0,310.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,2024-10-17,,,,1.0,site,SHU,SHU,,,,2024-10-17,2024.0,10.0,site,0,1,1,1,2,0.99,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-10-17
3414.0,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,HVDC,ADOPT,HE,194,,SHU,EQ-058,191138,1,Outdoor,"SHAFT for Singlepole DSC STA 72,5 kV",211.0,22.0,27.0,0.125334,197.0,220.0,Stackable 1 tier,1.0,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,2024-10-17,,,,1.0,site,SHU,SHU,,,,2024-10-17,2024.0,10.0,site,0,1,1,1,2,0.4642,1.0,2024-10-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-10-17
